# CONDITIONED_INTERNAL = gene size, gene density, inverse mac, log(gene size), log(gene density), log(inverse mac)
GENE             CHR      START       STOP  NSNPS  NPARAM      N        ZSTAT  ZFITTED_BASE  ZRESID_BASE
ENSG00000044090    6   42995355   43056683    129      14  35802       2.9118    0.00036141       2.9115
ENSG00000112655    6   43009006   43139457    286      23  35802       4.1153    0.00036141        4.115
ENSG00000112651    6   43011767   43062544    103      12  35802       2.9488    0.00036141       2.9485
ENSG00000272170    6   43032069   43077477    101      14  35802       3.2945    0.00036141       3.2942
ENSG00000112658    6   43104037   43159243    130      15  35802       4.3127    0.00036141       4.3123
ENSG00000112659    6   43114913   43202325    187      21  35802       4.7358    0.00036141       4.7355
ENSG00000245261    6   43171539   43226598    117      18  35802        3.597    0.00036141       3.5967
ENSG00000146216    6   43176418   43265997    200      29  35802       3.9119    0.00036141       3.9115
ENSG00000112667    6   43183367   43232222    114      18  35802       3.1133    0.00036141        3.113
ENSG00000137204    6   43228432   43283276    109      17  35802       3.5374    0.00036141        3.537
ENSG00000146215    6   43257448   43311535     80      14  35802       2.8652    0.00036141       2.8648
ENSG00000171467    6   43264872   43372216    167      18  35802       3.1893    0.00036141       3.1889
ENSG00000124574    6   43360104   43428168    131      18  35802       1.4498    0.00036141       1.4494
ENSG00000171462    6   43408090   43459370    105      17  35802       2.4075    0.00036141       2.4071
ENSG00000137221    6   43410261   43484294    140      18  35802        2.714    0.00036141       2.7136
ENSG00000171453    6   43442440   43507323    115      11  35802       2.7116    0.00036141       2.7112
ENSG00000204052    6   43464707   43513424     73       9  35802       2.8236    0.00036141       2.8232
ENSG00000137207    6   43469565   43519728     74      10  35802       2.8556    0.00036141       2.8553
ENSG00000271754    6   43476918   43522462     61       8  35802       2.7132    0.00036141       2.7129
ENSG00000124571    6   43480072   43578812    136      15  35802       2.8582    0.00036141       2.8579
ENSG00000170734    6   43508887   43596701    117      14  35802       2.8922    0.00036141       2.8919
ENSG00000124688    6   43562277   43618689     83      12  35802       2.2955    0.00036141       2.2951
ENSG00000172432    6   43563053   43631899    130      15  35802       2.2668    0.00036141       2.2665
ENSG00000172426    6   43577783   43650336    162      16  35802       2.2321    0.00036141       2.2317
ENSG00000096080    6   43629040   43690528    167      19  35802       2.3922    0.00036141       2.3918
ENSG00000236961    6   43680523   43740571    176      33  35802      0.56392    0.00036141      0.56356
ENSG00000112715    6   43702921   43764224    149      39  35802      0.58425    0.00036141      0.58389
ENSG00000272114    6   43728166   43773353    110      27  35802      0.41781    0.00036141      0.41745
ENSG00000181577    6   43933317   43983695    219      30  35802     -0.84029    0.00036141     -0.84065
ENSG00000237686    6   43953460   44077389    420      62  35802       1.2839    0.00036141       1.2835
ENSG00000231881    6   44006650   44055689    140      36  35802      0.86038    0.00036141      0.86002
ENSG00000137216    6   44059651   44133256    248      28  35802       1.3153    0.00036141       1.3149
ENSG00000180992    6   44071194   44130194    206      24  35802       1.1317    0.00036141       1.1314
ENSG00000137225    6   44091548   44162139    232      43  35802      0.52943    0.00036141      0.52907
ENSG00000262179    6   44149676   44195973    110      27  35802      0.60055    0.00036141      0.60019
ENSG00000112759    6   44152242   44211888    153      36  35802      0.87899    0.00036141      0.87862
ENSG00000096384    6   44179824   44231620    141      29  35802      0.54695    0.00036141      0.54659
ENSG00000178233    6   44203203   44285243    266      31  35802     -0.55016    0.00036141     -0.55052
ENSG00000272442    6   44205931   44356694    396      45  35802      -1.0684    0.00036141      -1.0688
ENSG00000157593    6   44211833   44260291    155      26  35802     -0.82252    0.00036141     -0.82288
ENSG00000146232    6   44215903   44268500    159      22  35802      -1.1676    0.00036141       -1.168
ENSG00000146221    6   44236480   44300458    190      23  35802      -1.6119    0.00036141      -1.6123
ENSG00000124608    6   44257391   44316063    161      27  35802      -1.2345    0.00036141      -1.2349
ENSG00000096401    6   44320262   44428163    176      25  35802      -1.3836    0.00036141       -1.384
ENSG00000237530    6   44457996   44504491    155      29  35802     -0.56082    0.00036141     -0.56118
ENSG00000196284    6   44767054   45380690   1780      28  35802      -1.5556    0.00036141       -1.556
ENSG00000124813    6   45260894   45642086   1012      66  35802      -1.7759    0.00036141      -1.7763
ENSG00000271857    6   45378816   45424742    108      17  35802        0.202    0.00036141      0.20164
ENSG00000112782    6   45858045   46083132    668      65  35802      0.50483    0.00036141      0.50447
ENSG00000231769    6   46054830   46132443    213      13  35802         1.19    0.00036141       1.1897
ENSG00000001561    6   46062730   46124436    177      12  35802       1.2697    0.00036141       1.2694
ENSG00000112796    6   46116924   46173708    119      16  35802       1.6547    0.00036141       1.6543
ENSG00000172348    6   46178475   46494709    620      36  35802      -1.4975    0.00036141      -1.4979
ENSG00000236466    6   46424789   46510495    233      28  35802      -1.8466    0.00036141      -1.8469
ENSG00000146233    6   46507541   46655523    326      25  35802      0.69394    0.00036141      0.69358
ENSG00000153291    6   46585678   46655930    125      15  35802       1.7424    0.00036141        1.742
ENSG00000180113    6   46620612   46682056     65      11  35802       2.2275    0.00036141       2.2271
ENSG00000242973    6   46628181   46690902     66      11  35802       2.0161    0.00036141       2.0157
ENSG00000146070    6   46661938   46738430    132      21  35802       2.2428    0.00036141       2.2424
ENSG00000230062    6   46679654   46737243    112      18  35802       2.3458    0.00036141       2.3455
ENSG00000112818    6   46726127   46817515    217      23  35802      0.01743    0.00036141     0.017068
ENSG00000069122    6   46810249   46957680    538      35  35802     -0.33897    0.00036141     -0.33933
ENSG00000225730    6   46836208   46886815    138      24  35802    -0.030256    0.00036141    -0.030617
ENSG00000153292    6   46955440   47045099    221      31  35802      -1.2795    0.00036141      -1.2799
ENSG00000146072    6   47189268   47312641    312      45  35802       -2.009    0.00036141      -2.0094
ENSG00000198087    6   47410525   47604999    466      21  35802      0.63157    0.00036141      0.63121
ENSG00000270761    6   47434979   47480308    103      10  35802      0.87672    0.00036141      0.87635
ENSG00000164393    6   47589172   47675533    372       8  35802     -0.84056    0.00036141     -0.84092
ENSG00000153294    6   47618600   47699757    339       9  35802      -1.1287    0.00036141      -1.1291
ENSG00000124818    6   47714718   47810516    290      21  35802    -0.015507    0.00036141    -0.015869
ENSG00000244694    6   47835764   48071425    699      44  35802      -0.6804    0.00036141     -0.68076
ENSG00000146085    6   49388073   49465904    151      14  35802      -1.0638    0.00036141      -1.0642
ENSG00000031691    6   49396091   49470820    150      14  35802     -0.90394    0.00036141      -0.9043
ENSG00000197261    6   49483113   49539620    156      21  35802      -1.2192    0.00036141      -1.2196
ENSG00000112077    6   49562871   49639552    289      19  35802     -0.58126    0.00036141     -0.58163
ENSG00000124490    6   49650073   49716274    177      21  35802     -0.22723    0.00036141     -0.22759
ENSG00000096006    6   49685097   49747150    157      17  35802     -0.42759    0.00036141     -0.42796
ENSG00000170950    6   49743366   49790053    100      16  35802     -0.47362    0.00036141     -0.47398
ENSG00000235122    6   49750143   49798155     95      14  35802     -0.53105    0.00036141     -0.53142
ENSG00000124812    6   49791970   49879809    217      16  35802     -0.83977    0.00036141     -0.84014
ENSG00000214643    6   49903814   49952157    131      13  35802      -2.5125    0.00036141      -2.5128
ENSG00000180872    6   50001288   50051364     80      10  35802     -0.92103    0.00036141     -0.92139
ENSG00000008197    6   50646541   50750701    161      17  35802      0.36147    0.00036141      0.36111
ENSG00000008196    6   50751436   50825326    165      23  35802       2.5273    0.00036141        2.527
ENSG00000170927    6   51470098   51987423   1649      61  35802      -1.5976    0.00036141      -1.5979
ENSG00000112116    6   52091479   52144335    175      24  35802      -1.0694    0.00036141      -1.0697
ENSG00000112118    6   52118807   52184679    198      30  35802      -1.2839    0.00036141      -1.2843
ENSG00000170915    6   52191219   52282575    336      53  35802       0.8987    0.00036141      0.89834
ENSG00000096093    6   52250106   52397892    493      40  35802     -0.77604    0.00036141      -0.7764
ENSG00000065308    6   52352200   52476713    435      46  35802     -0.14484    0.00036141      -0.1452
ENSG00000225791    6   52407105   52458783    196      36  35802      0.17791    0.00036141      0.17755
ENSG00000096092    6   52500907   52561386    222      28  35802       1.9945    0.00036141       1.9942
ENSG00000244067    6   52604897   52663367    174      11  35802     -0.53438    0.00036141     -0.53474
ENSG00000243955    6   52646462   52703708    128       8  35802     -0.77689    0.00036141     -0.77725
ENSG00000174156    6   52751437   52809483    176      13  35802     -0.63681    0.00036141     -0.63717
ENSG00000170899    6   52832751   52895176    176      18  35802      0.13286    0.00036141      0.13249
ENSG00000112144    6   52856077   52961600    147      20  35802     -0.59064    0.00036141       -0.591
ENSG00000112146    6   52881789   52975671    120      17  35802     -0.76686    0.00036141     -0.76722
ENSG00000137270    6   52981762   53048627    237      27  35802      -1.4592    0.00036141      -1.4596
ENSG00000012660    6   53122196   53248947    365      22  35802       0.2289    0.00036141      0.22854
ENSG00000271367    6   53179956   53225503    140      11  35802     -0.24485    0.00036141     -0.24521
